ENDERECO_L;SECAO;ZONA;COD_MUNIC_;NM_MUNIC_T;COD_MUNI_1;NM_BAIRRO;COD_LOCALV;NUM_CEP;NM_LOCALVO;SITUACAO;lon;lat;CD_GEOCODB;NM_BAIRR_1
RUA MALDONADO 55;176;117;60011;RIO DE JANEIRO;3304557;RIBEIRA;88300;21930130;ASSOCIACAO CRISTA DE MOCOS (ACM);Ativo;-43,172034;-22,825091;3,30456E+11;Ribeira
RUA DUVIVIER 43;1;5;60011;RIO DE JANEIRO;3304557;COPACABANA;87902;22020020;ASSOCIACAO DE CULTURA FRANCO BRASILEIRA;Ativo;-43,178061;-22,9654795;3,30456E+11;Copacabana
RUA DUVIVIER 43;2;5;60011;RIO DE JANEIRO;3304557;COPACABANA;87902;22020020;ASSOCIACAO DE CULTURA FRANCO BRASILEIRA;Ativo;-43,178061;-22,9654795;3,30456E+11;Copacabana
RUA DUVIVIER 43;3;5;60011;RIO DE JANEIRO;3304557;COPACABANA;87902;22020020;ASSOCIACAO DE CULTURA FRANCO BRASILEIRA;Ativo;-43,178061;-22,9654795;3,30456E+11;Copacabana
RUA DUVIVIER 43;269;5;60011;RIO DE JANEIRO;3304557;COPACABANA;87902;22020020;ASSOCIACAO DE CULTURA FRANCO BRASILEIRA;Desativado;-43,178061;-22,9654795;3,30456E+11;Copacabana
RUA IBITURUNA 108;73;228;60011;RIO DE JANEIRO;3304557;MARACANA;89239;20271020;ASSOCIACAO EDUCACIONAL VEIGA DE ALMEIDA;Ativo;-43,2212315;-22,9118452;3,30456E+11;Maracan0
RUA IBITURUNA 108;36;228;60011;RIO DE JANEIRO;3304557;MARACANA;89239;20271020;ASSOCIACAO EDUCACIONAL VEIGA DE ALMEIDA;Ativo;-43,2212315;-22,9118452;3,30456E+11;Maracan0
RUA IBITURUNA 108;35;228;60011;RIO DE JANEIRO;3304557;MARACANA;89239;20271020;ASSOCIACAO EDUCACIONAL VEIGA DE ALMEIDA;Ativo;-43,2212315;-22,9118452;3,30456E+11;Maracan0
RUA IBITURUNA 108;34;228;60011;RIO DE JANEIRO;3304557;MARACANA;89239;20271020;ASSOCIACAO EDUCACIONAL VEIGA DE ALMEIDA;Ativo;-43,2212315;-22,9118452;3,30456E+11;Maracan0
RUA GASTAO PENALVA 31;97;170;60011;RIO DE JANEIRO;3304557;ANDARAI;88622;20540220;ASSOCIACAO ESPIRITA RITA DE CASSIA;Ativo;-43,250951;-22,9277147;3,30456E+11;Andarai
RUA GASTAO PENALVA 31;96;170;60011;RIO DE JANEIRO;3304557;ANDARAI;88622;20540220;ASSOCIACAO ESPIRITA RITA DE CASSIA;Ativo;-43,250951;-22,9277147;3,30456E+11;Andarai
RUA GASTAO PENALVA 31;95;170;60011;RIO DE JANEIRO;3304557;ANDARAI;88622;20540220;ASSOCIACAO ESPIRITA RITA DE CASSIA;Ativo;-43,250951;-22,9277147;3,30456E+11;Andarai
RUA GASTAO PENALVA 31;94;170;60011;RIO DE JANEIRO;3304557;ANDARAI;88622;20540220;ASSOCIACAO ESPIRITA RITA DE CASSIA;Ativo;-43,250951;-22,9277147;3,30456E+11;Andarai
AV. MINISTRO EDGARD ROMERO 473;7;218;60011;RIO DE JANEIRO;3304557;MADUREIRA;89176;21360201;ASTOLFO RESENDE;Ativo;-43,3347622;-22,8663231;3,30456E+11;Madureira
AV. MINISTRO EDGARD ROMERO 473;13;218;60011;RIO DE JANEIRO;3304557;MADUREIRA;89176;21360201;ASTOLFO RESENDE;Ativo;-43,3347622;-22,8663231;3,30456E+11;Madureira
AV. MINISTRO EDGARD ROMERO 473;9;218;60011;RIO DE JANEIRO;3304557;MADUREIRA;89176;21360201;ASTOLFO RESENDE;Ativo;-43,3347622;-22,8663231;3,30456E+11;Madureira
AV. MINISTRO EDGARD ROMERO 473;14;218;60011;RIO DE JANEIRO;3304557;MADUREIRA;89176;21360201;ASTOLFO RESENDE;Ativo;-43,3347622;-22,8663231;3,30456E+11;Madureira
AV. MINISTRO EDGARD ROMERO 473;11;218;60011;RIO DE JANEIRO;3304557;MADUREIRA;89176;21360201;ASTOLFO RESENDE;Ativo;-43,3347622;-22,8663231;3,30456E+11;Madureira
AV. MINISTRO EDGARD ROMERO 473;10;218;60011;RIO DE JANEIRO;3304557;MADUREIRA;89176;21360201;ASTOLFO RESENDE;Ativo;-43,3347622;-22,8663231;3,30456E+11;Madureira
AV. MINISTRO EDGARD ROMERO 473;8;218;60011;RIO DE JANEIRO;3304557;MADUREIRA;89176;21360201;ASTOLFO RESENDE;Ativo;-43,3347622;-22,8663231;3,30456E+11;Madureira
AV. MINISTRO EDGARD ROMERO 473;12;218;60011;RIO DE JANEIRO;3304557;MADUREIRA;89176;21360201;ASTOLFO RESENDE;Ativo;-43,3347622;-22,8663231;3,30456E+11;Madureira
ESTRADA DO CAMBOATA 1910;307;23;60011;RIO DE JANEIRO;3304557;GUADALUPE;88273;21665000;ATLETICO CLUBE NACIONAL;Ativo;-43,3852616;-22,8369733;3,30456E+11;Guadalupe
ESTRADA DO CAMBOATA 1910;309;23;60011;RIO DE JANEIRO;3304557;GUADALUPE;88273;21665000;ATLETICO CLUBE NACIONAL;Ativo;-43,3852616;-22,8369733;3,30456E+11;Guadalupe
ESTRADA DO CAMBOATA 1910;310;23;60011;RIO DE JANEIRO;3304557;GUADALUPE;88273;21665000;ATLETICO CLUBE NACIONAL;Ativo;-43,3852616;-22,8369733;3,30456E+11;Guadalupe
ESTRADA DO CAMBOATA 1910;308;23;60011;RIO DE JANEIRO;3304557;GUADALUPE;88273;21665000;ATLETICO CLUBE NACIONAL;Ativo;-43,3852616;-22,8369733;3,30456E+11;Guadalupe
ESTRADA DO CAMBOATA 1910;306;23;60011;RIO DE JANEIRO;3304557;GUADALUPE;88273;21665000;ATLETICO CLUBE NACIONAL;Ativo;-43,3852616;-22,8369733;3,30456E+11;Guadalupe
AV. ATAULFO DE PAIVA 1003;116;17;60011;RIO DE JANEIRO;3304557;LEBLON;88130;22440031;BANCO BRADESCO;Ativo;-43,2254824;-22,9850019;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1003;128;17;60011;RIO DE JANEIRO;3304557;LEBLON;88130;22440031;BANCO BRADESCO;Ativo;-43,2254824;-22,9850019;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1003;118;17;60011;RIO DE JANEIRO;3304557;LEBLON;88130;22440031;BANCO BRADESCO;Ativo;-43,2254824;-22,9850019;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1003;117;17;60011;RIO DE JANEIRO;3304557;LEBLON;88130;22440031;BANCO BRADESCO;Ativo;-43,2254824;-22,9850019;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1003;119;17;60011;RIO DE JANEIRO;3304557;LEBLON;88130;22440031;BANCO BRADESCO;Ativo;-43,2254824;-22,9850019;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1003;304;17;60011;RIO DE JANEIRO;3304557;LEBLON;88130;22440031;BANCO BRADESCO;Ativo;-43,2254824;-22,9850019;3,30456E+11;Leblon
AV. ATAULFO DE PAIVA 1003;129;17;60011;RIO DE JANEIRO;3304557;LEBLON;88130;22440031;BANCO BRADESCO;Ativo;-43,2254824;-22,9850019;3,30456E+11;Leblon
AV. COPACABANA 1380;38;252;60011;RIO DE JANEIRO;3304557;COPACABANA;89762;22070010;BANCO BRADESCO;Ativo;-43,1905129;-22,9854394;3,30456E+11;Copacabana
AV. COPACABANA 1380;40;252;60011;RIO DE JANEIRO;3304557;COPACABANA;89762;22070010;BANCO BRADESCO;Ativo;-43,1905129;-22,9854394;3,30456E+11;Copacabana
AV. COPACABANA 1380;39;252;60011;RIO DE JANEIRO;3304557;COPACABANA;89762;22070010;BANCO BRADESCO;Ativo;-43,1905129;-22,9854394;3,30456E+11;Copacabana
AV. COPACABANA 1380;37;252;60011;RIO DE JANEIRO;3304557;COPACABANA;89762;22070010;BANCO BRADESCO;Ativo;-43,1905129;-22,9854394;3,30456E+11;Copacabana
AV. COPACABANA 1380;36;252;60011;RIO DE JANEIRO;3304557;COPACABANA;89762;22070010;BANCO BRADESCO;Ativo;-43,1905129;-22,9854394;3,30456E+11;Copacabana
AV. N. S. COPACABANA 1018-A;33;18;60011;RIO DE JANEIRO;3304557;COPACABANA;88180;22060000;BANCO BRADESCO;Ativo;-43,1907324;-22,9773112;3,30456E+11;Copacabana
AV. N. S. COPACABANA 1018-A;32;18;60011;RIO DE JANEIRO;3304557;COPACABANA;88180;22060000;BANCO BRADESCO;Ativo;-43,1907324;-22,9773112;3,30456E+11;Copacabana
AV. N. S. COPACABANA 1018-A;7;18;60011;RIO DE JANEIRO;3304557;COPACABANA;88180;22060000;BANCO BRADESCO;Ativo;-43,1907324;-22,9773112;3,30456E+11;Copacabana
AV. N. S. COPACABANA 1018-A;18;18;60011;RIO DE JANEIRO;3304557;COPACABANA;88180;22060000;BANCO BRADESCO;Ativo;-43,1907324;-22,9773112;3,30456E+11;Copacabana
RUA SIQUEIRA CAMPOS 94;76;205;60011;RIO DE JANEIRO;3304557;COPACABANA;88945;22031090;BANCO BRADESCO;Ativo;-43,1871091;-22,9664103;3,30456E+11;Copacabana
RUA SIQUEIRA CAMPOS 94;78;205;60011;RIO DE JANEIRO;3304557;COPACABANA;88945;22031090;BANCO BRADESCO;Ativo;-43,1871091;-22,9664103;3,30456E+11;Copacabana
RUA SIQUEIRA CAMPOS 94;79;205;60011;RIO DE JANEIRO;3304557;COPACABANA;88945;22031090;BANCO BRADESCO;Ativo;-43,1871091;-22,9664103;3,30456E+11;Copacabana
RUA SIQUEIRA CAMPOS 94;77;205;60011;RIO DE JANEIRO;3304557;COPACABANA;88945;22031090;BANCO BRADESCO;Ativo;-43,1871091;-22,9664103;3,30456E+11;Copacabana
RUA VISCONDE DE PIRAJA 216;42;165;60011;RIO DE JANEIRO;3304557;IPANEMA;88565;22410000;BANCO BRADESCO;Ativo;-43,2012343;-22,9840511;3,30456E+11;Ipanema
RUA VISCONDE DE PIRAJA 216;30;165;60011;RIO DE JANEIRO;3304557;IPANEMA;88565;22410000;BANCO BRADESCO;Ativo;-43,2012343;-22,9840511;3,30456E+11;Ipanema
RUA VISCONDE DE PIRAJA 216;51;165;60011;RIO DE JANEIRO;3304557;IPANEMA;88565;22410000;BANCO BRADESCO;Ativo;-43,2012343;-22,9840511;3,30456E+11;Ipanema
RUA VISCONDE DE PIRAJA 216;29;165;60011;RIO DE JANEIRO;3304557;IPANEMA;88565;22410000;BANCO BRADESCO;Ativo;-43,2012343;-22,9840511;3,30456E+11;Ipanema
RUA CONSTANTE RAMOS 29-A;13;206;60011;RIO DE JANEIRO;3304557;COPACABANA;88956;22051010;BANCO BRADESCO CR;Ativo;-43,1884878;-22,9744827;3,30456E+11;Copacabana
RUA CONSTANTE RAMOS 29-A;15;206;60011;RIO DE JANEIRO;3304557;COPACABANA;88956;22051010;BANCO BRADESCO CR;Ativo;-43,1884878;-22,9744827;3,30456E+11;Copacabana
RUA CONSTANTE RAMOS 29-A;14;206;60011;RIO DE JANEIRO;3304557;COPACABANA;88956;22051010;BANCO BRADESCO CR;Ativo;-43,1884878;-22,9744827;3,30456E+11;Copacabana
RUA CONSTANTE RAMOS 29-A;28;206;60011;RIO DE JANEIRO;3304557;COPACABANA;88956;22051010;BANCO BRADESCO CR;Ativo;-43,1884878;-22,9744827;3,30456E+11;Copacabana
AVENIDA NOSSA SENHORA DE COPACABANA, 581;40;206;60011;RIO DE JANEIRO;3304557;COPACABANA;E3c510052715260540;22031000;BANCO BRADESCO NS 581;Ativo;-43,1847846;-22,9695043;3,30456E+11;Copacabana
AVENIDA NOSSA SENHORA DE COPACABANA, 581;39;206;60011;RIO DE JANEIRO;3304557;COPACABANA;E3c510052715260540;22031000;BANCO BRADESCO NS 581;Ativo;-43,1847846;-22,9695043;3,30456E+11;Copacabana
AVENIDA NOSSA SENHORA DE COPACABANA, 581;37;206;60011;RIO DE JANEIRO;3304557;COPACABANA;E3c510052715260540;22031000;BANCO BRADESCO NS 581;Ativo;-43,1847846;-22,9695043;3,30456E+11;Copacabana
RUA ESTRELA, 81;120;229;60011;RIO DE JANEIRO;3304557;RIO COMPRIDO;89266;20251021;BANCO BRADESCO S.A.;Ativo;-43,2079018;-22,9250854;3,30456E+11;Rio Comprido
RUA ESTRELA, 81;112;229;60011;RIO DE JANEIRO;3304557;RIO COMPRIDO;89266;20251021;BANCO BRADESCO S.A.;Ativo;-43,2079018;-22,9250854;3,30456E+11;Rio Comprido
RUA ESTRELA, 81;113;229;60011;RIO DE JANEIRO;3304557;RIO COMPRIDO;89266;20251021;BANCO BRADESCO S.A.;Ativo;-43,2079018;-22,9250854;3,30456E+11;Rio Comprido
AV. DOM HELDER CAMARA, 5597;70;216;60011;RIO DE JANEIRO;3304557;TODOS OS SANTOS;89152;20771001;BANCO BRADESCO S/A;Ativo;-43,2854279;-22,8877626;3,30456E+11;Todos os Santos
AV. DOM HELDER CAMARA, 5597;65;216;60011;RIO DE JANEIRO;3304557;TODOS OS SANTOS;89152;20771001;BANCO BRADESCO S/A;Ativo;-43,2854279;-22,8877626;3,30456E+11;Todos os Santos
AV. DOM HELDER CAMARA, 5597;68;216;60011;RIO DE JANEIRO;3304557;TODOS OS SANTOS;89152;20771001;BANCO BRADESCO S/A;Ativo;-43,2854279;-22,8877626;3,30456E+11;Todos os Santos
AV. DOM HELDER CAMARA, 5597;67;216;60011;RIO DE JANEIRO;3304557;TODOS OS SANTOS;89152;20771001;BANCO BRADESCO S/A;Ativo;-43,2854279;-22,8877626;3,30456E+11;Todos os Santos
AV. DOM HELDER CAMARA, 5597;69;216;60011;RIO DE JANEIRO;3304557;TODOS OS SANTOS;89152;20771001;BANCO BRADESCO S/A;Ativo;-43,2854279;-22,8877626;3,30456E+11;Todos os Santos
AV. DOM HELDER CAMARA, 5597;66;216;60011;RIO DE JANEIRO;3304557;TODOS OS SANTOS;89152;20771001;BANCO BRADESCO S/A;Ativo;-43,2854279;-22,8877626;3,30456E+11;Todos os Santos
RUA JARDIM BOTANICO 666;22;212;60011;RIO DE JANEIRO;3304557;JARDIM BOTANICO;89079;22461000;BANCO BRADESCO S/A;Ativo;-43,2183256;-22,9644108;3,30456E+11;Jardim Botanico
RUA JARDIM BOTANICO 666;21;212;60011;RIO DE JANEIRO;3304557;JARDIM BOTANICO;89079;22461000;BANCO BRADESCO S/A;Ativo;-43,2183256;-22,9644108;3,30456E+11;Jardim Botanico
RUA JARDIM BOTANICO 666;23;212;60011;RIO DE JANEIRO;3304557;JARDIM BOTANICO;89079;22461000;BANCO BRADESCO S/A;Ativo;-43,2183256;-22,9644108;3,30456E+11;Jardim Botanico
RUA VISCONDE DE PIRAJA 495;35;165;60011;RIO DE JANEIRO;3304557;IPANEMA;88564;22410003;BANCO BRADESCO S/A;Ativo;-43,2100154;-22,9841126;3,30456E+11;Ipanema
RUA VISCONDE DE PIRAJA 495;117;165;60011;RIO DE JANEIRO;3304557;IPANEMA;88564;22410003;BANCO BRADESCO S/A;Ativo;-43,2100154;-22,9841126;3,30456E+11;Ipanema
RUA VISCONDE DE PIRAJA 495;36;165;60011;RIO DE JANEIRO;3304557;IPANEMA;88564;22410003;BANCO BRADESCO S/A;Ativo;-43,2100154;-22,9841126;3,30456E+11;Ipanema
RUA VISCONDE DE PIRAJA 495;27;165;60011;RIO DE JANEIRO;3304557;IPANEMA;88564;22410003;BANCO BRADESCO S/A;Ativo;-43,2100154;-22,9841126;3,30456E+11;Ipanema
RUA VISCONDE DE PIRAJA 495;45;165;60011;RIO DE JANEIRO;3304557;IPANEMA;88564;22410003;BANCO BRADESCO S/A;Ativo;-43,2100154;-22,9841126;3,30456E+11;Ipanema
RUA VISCONDE DE PIRAJA 495;44;165;60011;RIO DE JANEIRO;3304557;IPANEMA;88564;22410003;BANCO BRADESCO S/A;Ativo;-43,2100154;-22,9841126;3,30456E+11;Ipanema
RUA VISCONDE DE PIRAJA 495;26;165;60011;RIO DE JANEIRO;3304557;IPANEMA;88564;22410003;BANCO BRADESCO S/A;Ativo;-43,2100154;-22,9841126;3,30456E+11;Ipanema
RUA PINTO DE FIGUEIREDO 64;141;7;60011;RIO DE JANEIRO;3304557;TIJUCA;87936;20511240;BANCO BRADESCO S/A (PINTO DE FIGUEIREDO);Ativo;-43,2353437;-22,9252134;3,30456E+11;Tijuca
RUA PINTO DE FIGUEIREDO 64;136;7;60011;RIO DE JANEIRO;3304557;TIJUCA;87936;20511240;BANCO BRADESCO S/A (PINTO DE FIGUEIREDO);Ativo;-43,2353437;-22,9252134;3,30456E+11;Tijuca
RUA PINTO DE FIGUEIREDO 64;142;7;60011;RIO DE JANEIRO;3304557;TIJUCA;87936;20511240;BANCO BRADESCO S/A (PINTO DE FIGUEIREDO);Ativo;-43,2353437;-22,9252134;3,30456E+11;Tijuca
RUA PINTO DE FIGUEIREDO 64;147;7;60011;RIO DE JANEIRO;3304557;TIJUCA;87936;20511240;BANCO BRADESCO S/A (PINTO DE FIGUEIREDO);Ativo;-43,2353437;-22,9252134;3,30456E+11;Tijuca
RUA PINTO DE FIGUEIREDO 64;262;7;60011;RIO DE JANEIRO;3304557;TIJUCA;87936;20511240;BANCO BRADESCO S/A (PINTO DE FIGUEIREDO);Ativo;-43,2353437;-22,9252134;3,30456E+11;Tijuca
RUA PINTO DE FIGUEIREDO 64;146;7;60011;RIO DE JANEIRO;3304557;TIJUCA;87936;20511240;BANCO BRADESCO S/A (PINTO DE FIGUEIREDO);Ativo;-43,2353437;-22,9252134;3,30456E+11;Tijuca
RUA PINTO DE FIGUEIREDO 64;135;7;60011;RIO DE JANEIRO;3304557;TIJUCA;87936;20511240;BANCO BRADESCO S/A (PINTO DE FIGUEIREDO);Ativo;-43,2353437;-22,9252134;3,30456E+11;Tijuca
RUA CONDE DE BONFIM 372;133;7;60011;RIO DE JANEIRO;3304557;TIJUCA;2,84E+17;20520054;BANCO BRADESCO S/A (PRACA);Ativo;-43,2332467;-22,9244613;3,30456E+11;Tijuca
RUA CONDE DE BONFIM 372;137;7;60011;RIO DE JANEIRO;3304557;TIJUCA;2,84E+17;20520054;BANCO BRADESCO S/A (PRACA);Ativo;-43,2332467;-22,9244613;3,30456E+11;Tijuca
RUA CONDE DE BONFIM 372;134;7;60011;RIO DE JANEIRO;3304557;TIJUCA;2,84E+17;20520054;BANCO BRADESCO S/A (PRACA);Ativo;-43,2332467;-22,9244613;3,30456E+11;Tijuca
RUA CONDE DE BONFIM 682-A;62;7;60011;RIO DE JANEIRO;3304557;TIJUCA;87922;20520055;BANCO BRADESCO S/A (URUGUAI);Ativo;-43,2407482;-22,9319651;3,30456E+11;Tijuca
RUA CONDE DE BONFIM 682-A;63;7;60011;RIO DE JANEIRO;3304557;TIJUCA;87922;20520055;BANCO BRADESCO S/A (URUGUAI);Ativo;-43,2407482;-22,9319651;3,30456E+11;Tijuca
RUA CONDE DE BONFIM 682-A;61;7;60011;RIO DE JANEIRO;3304557;TIJUCA;87922;20520055;BANCO BRADESCO S/A (URUGUAI);Ativo;-43,2407482;-22,9319651;3,30456E+11;Tijuca
RUA CONDE DE BONFIM 682-A;64;7;60011;RIO DE JANEIRO;3304557;TIJUCA;87922;20520055;BANCO BRADESCO S/A (URUGUAI);Ativo;-43,2407482;-22,9319651;3,30456E+11;Tijuca
AV. COPACABANA 709;7;206;60011;RIO DE JANEIRO;3304557;COPACABANA;88994;22050000;BANCO BRADESCO SC;Ativo;-43,187187;-22,9717743;3,30456E+11;Copacabana
AV. COPACABANA 709;5;206;60011;RIO DE JANEIRO;3304557;COPACABANA;88994;22050000;BANCO BRADESCO SC;Ativo;-43,187187;-22,9717743;3,30456E+11;Copacabana
AV. COPACABANA 709;34;206;60011;RIO DE JANEIRO;3304557;COPACABANA;88994;22050000;BANCO BRADESCO SC;Ativo;-43,187187;-22,9717743;3,30456E+11;Copacabana
AV. COPACABANA 709;33;206;60011;RIO DE JANEIRO;3304557;COPACABANA;88994;22050000;BANCO BRADESCO SC;Ativo;-43,187187;-22,9717743;3,30456E+11;Copacabana
AV. COPACABANA 709;32;206;60011;RIO DE JANEIRO;3304557;COPACABANA;88994;22050000;BANCO BRADESCO SC;Ativo;-43,187187;-22,9717743;3,30456E+11;Copacabana
AV. COPACABANA 709;6;206;60011;RIO DE JANEIRO;3304557;COPACABANA;88994;22050000;BANCO BRADESCO SC;Ativo;-43,187187;-22,9717743;3,30456E+11;Copacabana
AVENIDA NOSSA SENHORA DE COPACABANA, 120;91;5;60011;RIO DE JANEIRO;3304557;COPACABANA;87911;22020002;BANCO BRADESCO-COPA;Ativo;-43,1754142;-22,964416;3,30456E+11;Copacabana
AVENIDA NOSSA SENHORA DE COPACABANA, 120;93;5;60011;RIO DE JANEIRO;3304557;COPACABANA;87911;22020002;BANCO BRADESCO-COPA;Ativo;-43,1754142;-22,964416;3,30456E+11;Copacabana
AVENIDA NOSSA SENHORA DE COPACABANA, 120;92;5;60011;RIO DE JANEIRO;3304557;COPACABANA;87911;22020002;BANCO BRADESCO-COPA;Ativo;-43,1754142;-22,964416;3,30456E+11;Copacabana
AVENIDA PRINCESA ISABEL 60-A;204;5;60011;RIO DE JANEIRO;3304557;LEME;87889;22011010;BANCO BRADESCO-LEME;Ativo;-43,1736332;-22,9641792;3,30456E+11;Copacabana
AVENIDA PRINCESA ISABEL 60-A;258;5;60011;RIO DE JANEIRO;3304557;LEME;87889;22011010;BANCO BRADESCO-LEME;Ativo;-43,1736332;-22,9641792;3,30456E+11;Copacabana
ESTRADA DA GAVEA 899;212;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;311598288;22610000;BANCO BRASILEIRO DE DESCONTOS;Ativo;-43,2596261;-22,9966224;3,30456E+11;Sao Conrado
ESTRADA DA GAVEA 899;209;211;60011;RIO DE JANEIRO;3304557;SAO CONRADO;311598288;22610000;BANCO BRASILEIRO DE DESCONTOS;Ativo;-43,2596261;-22,9966224;3,30456E+11;Sao Conrado
AV. COPACABANA 1274;10;252;60011;RIO DE JANEIRO;3304557;COPACABANA;89758;22070010;BANCO DO BRASIL;Ativo;-43,1911131;-22,983243;3,30456E+11;Copacabana
AV. COPACABANA 1274;11;252;60011;RIO DE JANEIRO;3304557;COPACABANA;89758;22070010;BANCO DO BRASIL;Ativo;-43,1911131;-22,983243;3,30456E+11;Copacabana
AV. COPACABANA 1274;9;252;60011;RIO DE JANEIRO;3304557;COPACABANA;89758;22070010;BANCO DO BRASIL;Ativo;-43,1911131;-22,983243;3,30456E+11;Copacabana
AV. COPACABANA 594;30;205;60011;RIO DE JANEIRO;3304557;COPACABANA;88927;22050000;BANCO DO BRASIL;Ativo;-43,185276;-22,9695622;3,30456E+11;Copacabana
AV. COPACABANA 594;21;205;60011;RIO DE JANEIRO;3304557;COPACABANA;88927;22050000;BANCO DO BRASIL;Ativo;-43,185276;-22,9695622;3,30456E+11;Copacabana
AV. COPACABANA 594;19;205;60011;RIO DE JANEIRO;3304557;COPACABANA;88927;22050000;BANCO DO BRASIL;Ativo;-43,185276;-22,9695622;3,30456E+11;Copacabana
AV. COPACABANA 594;20;205;60011;RIO DE JANEIRO;3304557;COPACABANA;88927;22050000;BANCO DO BRASIL;Ativo;-43,185276;-22,9695622;3,30456E+11;Copacabana
RUA BARAO DE IPANEMA, 62;136;18;60011;RIO DE JANEIRO;3304557;COPACABANA;88154;22050031;BANCO DO BRASIL;Ativo;-43,1898879;-22,9747352;3,30456E+11;Copacabana
RUA BARAO DE IPANEMA, 62;52;18;60011;RIO DE JANEIRO;3304557;COPACABANA;88154;22050031;BANCO DO BRASIL;Ativo;-43,1898879;-22,9747352;3,30456E+11;Copacabana
RUA BARAO DE IPANEMA, 62;49;18;60011;RIO DE JANEIRO;3304557;COPACABANA;88154;22050031;BANCO DO BRASIL;Ativo;-43,1898879;-22,9747352;3,30456E+11;Copacabana
RUA BARAO DE IPANEMA, 62;51;18;60011;RIO DE JANEIRO;3304557;COPACABANA;88154;22050031;BANCO DO BRASIL;Ativo;-43,1898879;-22,9747352;3,30456E+11;Copacabana
RUA BARAO DE IPANEMA, 62;50;18;60011;RIO DE JANEIRO;3304557;COPACABANA;88154;22050031;BANCO DO BRASIL;Ativo;-43,1898879;-22,9747352;3,30456E+11;Copacabana
RUA BARAO DE IPANEMA, 62;54;18;60011;RIO DE JANEIRO;3304557;COPACABANA;88154;22050031;BANCO DO BRASIL;Ativo;-43,1898879;-22,9747352;3,30456E+11;Copacabana
RUA BARAO DE IPANEMA, 62;53;18;60011;RIO DE JANEIRO;3304557;COPACABANA;88154;22050031;BANCO DO BRASIL;Ativo;-43,1898879;-22,9747352;3,30456E+11;Copacabana
RUA CONDE DE BONFIM 369 A;126;7;60011;RIO DE JANEIRO;3304557;TIJUCA;87935;20520051;BANCO DO BRASIL;Ativo;-43,2335005;-22,9250924;3,30456E+11;Tijuca
RUA CONDE DE BONFIM 369 A;143;7;60011;RIO DE JANEIRO;3304557;TIJUCA;87935;20520051;BANCO DO BRASIL;Ativo;-43,2335005;-22,9250924;3,30456E+11;Tijuca
RUA CONDE DE BONFIM 369 A;274;7;60011;RIO DE JANEIRO;3304557;TIJUCA;87935;20520051;BANCO DO BRASIL;Ativo;-43,2335005;-22,9250924;3,30456E+11;Tijuca
RUA SIQUEIRA CAMPOS 143;82;205;60011;RIO DE JANEIRO;3304557;COPACABANA;88946;22031070;BANCO DO BRASIL;Ativo;-43,1879181;-22,9666865;3,30456E+11;Copacabana
RUA SIQUEIRA CAMPOS 143;81;205;60011;RIO DE JANEIRO;3304557;COPACABANA;88946;22031070;BANCO DO BRASIL;Ativo;-43,1879181;-22,9666865;3,30456E+11;Copacabana
RUA SIQUEIRA CAMPOS 143;83;205;60011;RIO DE JANEIRO;3304557;COPACABANA;88946;22031070;BANCO DO BRASIL;Ativo;-43,1879181;-22,9666865;3,30456E+11;Copacabana
RUA VISCONDE DE INHAUMA, 74 E 76;1;1;60011;RIO DE JANEIRO;3304557;CENTRO;87817;20091007;BANCO DO BRASIL;Ativo;-43,1794474;-22,8997531;3,30456E+11;Centro
RUA VISCONDE DE INHAUMA, 74 E 76;3;1;60011;RIO DE JANEIRO;3304557;CENTRO;87817;20091007;BANCO DO BRASIL;Ativo;-43,1794474;-22,8997531;3,30456E+11;Centro
RUA VISCONDE DE INHAUMA, 74 E 76;2;1;60011;RIO DE JANEIRO;3304557;CENTRO;87817;20091007;BANCO DO BRASIL;Ativo;-43,1794474;-22,8997531;3,30456E+11;Centro
RUA VISCONDE DE INHAUMA, 74 E 76;90;1;60011;RIO DE JANEIRO;3304557;CENTRO;87817;20091007;BANCO DO BRASIL;Ativo;-43,1794474;-22,8997531;3,30456E+11;Centro
AV. BARTOLOMEU MITRE 438 - A;187;17;60011;RIO DE JANEIRO;3304557;LEBLON;88142;22450160;BANCO DO BRASIL - AGENCIA 0598-3;Ativo;-43,2233573;-22,9830752;3,30456E+11;Leblon
AV. BARTOLOMEU MITRE 438 - A;188;17;60011;RIO DE JANEIRO;3304557;LEBLON;88142;22450160;BANCO DO BRASIL - AGENCIA 0598-3;Ativo;-43,2233573;-22,9830752;3,30456E+11;Leblon
AV. BARTOLOMEU MITRE 438 - A;186;17;60011;RIO DE JANEIRO;3304557;LEBLON;88142;22450160;BANCO DO BRASIL - AGENCIA 0598-3;Ativo;-43,2233573;-22,9830752;3,30456E+11;Leblon
AV. BARTOLOMEU MITRE 438 - A;185;17;60011;RIO DE JANEIRO;3304557;LEBLON;88142;22450160;BANCO DO BRASIL - AGENCIA 0598-3;Ativo;-43,2233573;-22,9830752;3,30456E+11;Leblon
