ENDERECO_L;COD_MUNIC_;NUM_ZONA;NUM_SECAO;COD_LOCALV;NM_BAIRRO;NR_LOCAL_V;NM_LOCALVO;COD_MUNI_1;NM_MUNIC_I;NUM_CEP;lon;lat;CD_GEOCODB;NM_BAIRR_1
RUA NOVA FRIBURGO ,645;41238;30;120;13448;SENHOR BOM JESUS;1295;ESCOLA ESTADUAL SARA KUBITSCHEK;3106200;BELO HORIZONTE;31230450;-43,9554942;-19,8959272;3,1062E+11;Bom Jesus
RUA O. GARIMPEIRO  , 45;41238;36;101;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA O. GARIMPEIRO  , 45;41238;36;339;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA O. GARIMPEIRO  , 45;41238;36;235;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA O. GARIMPEIRO  , 45;41238;36;365;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA O. GARIMPEIRO  , 45;41238;36;341;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA O. GARIMPEIRO  , 45;41238;36;98;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA O. GARIMPEIRO  , 45;41238;36;95;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA O. GARIMPEIRO  , 45;41238;36;100;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA O. GARIMPEIRO  , 45;41238;36;321;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA O. GARIMPEIRO  , 45;41238;36;99;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA O. GARIMPEIRO  , 45;41238;36;97;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA O. GARIMPEIRO  , 45;41238;36;96;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA O. GARIMPEIRO  , 45;41238;36;269;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA O. GARIMPEIRO  , 45;41238;36;296;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA O. GARIMPEIRO  , 45;41238;36;287;13270;CONJUNTO ADEMAR MALDONADO;1210;ESCOLA MUNICIPAL LUIZ GATTI;3106200;BELO HORIZONTE;30644720;-44,0264966;-19,9820393;3,1062E+11;Ademar Maldonado
RUA ODETE RODRIGUES DE OLIVEIRA ,180;41238;38;60;13220;NOVO LETICIA/SESC (VENDA NOVA);1090;ESCOLA ESTADUAL  AFONSO PENA MASCARENHAS;3106200;BELO HORIZONTE;31570270;-43,9751416;-19,7994097;3,1062E+11;Jardim dos Comerciarios
RUA ODETE RODRIGUES DE OLIVEIRA ,180;41238;38;347;13220;NOVO LETICIA/SESC (VENDA NOVA);1090;ESCOLA ESTADUAL  AFONSO PENA MASCARENHAS;3106200;BELO HORIZONTE;31570270;-43,9751416;-19,7994097;3,1062E+11;Jardim dos Comerciarios
RUA ODETE RODRIGUES DE OLIVEIRA ,180;41238;38;62;13220;NOVO LETICIA/SESC (VENDA NOVA);1090;ESCOLA ESTADUAL  AFONSO PENA MASCARENHAS;3106200;BELO HORIZONTE;31570270;-43,9751416;-19,7994097;3,1062E+11;Jardim dos Comerciarios
RUA ODETE RODRIGUES DE OLIVEIRA ,180;41238;38;392;13220;NOVO LETICIA/SESC (VENDA NOVA);1090;ESCOLA ESTADUAL  AFONSO PENA MASCARENHAS;3106200;BELO HORIZONTE;31570270;-43,9751416;-19,7994097;3,1062E+11;Jardim dos Comerciarios
RUA ODETE RODRIGUES DE OLIVEIRA ,180;41238;38;202;13220;NOVO LETICIA/SESC (VENDA NOVA);1090;ESCOLA ESTADUAL  AFONSO PENA MASCARENHAS;3106200;BELO HORIZONTE;31570270;-43,9751416;-19,7994097;3,1062E+11;Jardim dos Comerciarios
RUA ODETE RODRIGUES DE OLIVEIRA ,180;41238;38;269;13220;NOVO LETICIA/SESC (VENDA NOVA);1090;ESCOLA ESTADUAL  AFONSO PENA MASCARENHAS;3106200;BELO HORIZONTE;31570270;-43,9751416;-19,7994097;3,1062E+11;Jardim dos Comerciarios
RUA ODETE RODRIGUES DE OLIVEIRA ,180;41238;38;61;13220;NOVO LETICIA/SESC (VENDA NOVA);1090;ESCOLA ESTADUAL  AFONSO PENA MASCARENHAS;3106200;BELO HORIZONTE;31570270;-43,9751416;-19,7994097;3,1062E+11;Jardim dos Comerciarios
RUA ODETE RODRIGUES DE OLIVEIRA ,180;41238;38;59;13220;NOVO LETICIA/SESC (VENDA NOVA);1090;ESCOLA ESTADUAL  AFONSO PENA MASCARENHAS;3106200;BELO HORIZONTE;31570270;-43,9751416;-19,7994097;3,1062E+11;Jardim dos Comerciarios
RUA ODETE RODRIGUES DE OLIVEIRA ,180;41238;38;403;13220;NOVO LETICIA/SESC (VENDA NOVA);1090;ESCOLA ESTADUAL  AFONSO PENA MASCARENHAS;3106200;BELO HORIZONTE;31570270;-43,9751416;-19,7994097;3,1062E+11;Jardim dos Comerciarios
RUA ODETE RODRIGUES DE OLIVEIRA ,180;41238;38;391;13220;NOVO LETICIA/SESC (VENDA NOVA);1090;ESCOLA ESTADUAL  AFONSO PENA MASCARENHAS;3106200;BELO HORIZONTE;31570270;-43,9751416;-19,7994097;3,1062E+11;Jardim dos Comerciarios
RUA OPERARIO SILVA, 50;41238;331;13;13535;SAO GABRIEL;1023;ESCOLA ESTADUAL ADALBERTO FERRAZ;3106200;BELO HORIZONTE;31980000;-43,9170276;-19,8572682;3,1062E+11;Sao Gabriel
RUA OPERARIO SILVA, 50;41238;331;15;13535;SAO GABRIEL;1023;ESCOLA ESTADUAL ADALBERTO FERRAZ;3106200;BELO HORIZONTE;31980000;-43,9170276;-19,8572682;3,1062E+11;Sao Gabriel
RUA OPERARIO SILVA, 50;41238;331;16;13535;SAO GABRIEL;1023;ESCOLA ESTADUAL ADALBERTO FERRAZ;3106200;BELO HORIZONTE;31980000;-43,9170276;-19,8572682;3,1062E+11;Sao Gabriel
RUA OPERARIO SILVA, 50;41238;331;17;13535;SAO GABRIEL;1023;ESCOLA ESTADUAL ADALBERTO FERRAZ;3106200;BELO HORIZONTE;31980000;-43,9170276;-19,8572682;3,1062E+11;Sao Gabriel
RUA OPERARIO SILVA, 50;41238;331;14;13535;SAO GABRIEL;1023;ESCOLA ESTADUAL ADALBERTO FERRAZ;3106200;BELO HORIZONTE;31980000;-43,9170276;-19,8572682;3,1062E+11;Sao Gabriel
RUA OPERARIO SILVA, 50;41238;331;19;13535;SAO GABRIEL;1023;ESCOLA ESTADUAL ADALBERTO FERRAZ;3106200;BELO HORIZONTE;31980000;-43,9170276;-19,8572682;3,1062E+11;Sao Gabriel
RUA OPERARIO SILVA, 50;41238;331;20;13535;SAO GABRIEL;1023;ESCOLA ESTADUAL ADALBERTO FERRAZ;3106200;BELO HORIZONTE;31980000;-43,9170276;-19,8572682;3,1062E+11;Sao Gabriel
RUA OPERARIO SILVA, 50;41238;331;21;13535;SAO GABRIEL;1023;ESCOLA ESTADUAL ADALBERTO FERRAZ;3106200;BELO HORIZONTE;31980000;-43,9170276;-19,8572682;3,1062E+11;Sao Gabriel
RUA OPERARIO SILVA, 50;41238;331;18;13535;SAO GABRIEL;1023;ESCOLA ESTADUAL ADALBERTO FERRAZ;3106200;BELO HORIZONTE;31980000;-43,9170276;-19,8572682;3,1062E+11;Sao Gabriel
RUA OPERARIO SILVA, 50;41238;331;23;13535;SAO GABRIEL;1023;ESCOLA ESTADUAL ADALBERTO FERRAZ;3106200;BELO HORIZONTE;31980000;-43,9170276;-19,8572682;3,1062E+11;Sao Gabriel
RUA OPERARIO SILVA, 50;41238;331;22;13535;SAO GABRIEL;1023;ESCOLA ESTADUAL ADALBERTO FERRAZ;3106200;BELO HORIZONTE;31980000;-43,9170276;-19,8572682;3,1062E+11;Sao Gabriel
RUA ORIENTE, 758;41238;35;123;13312;SERRA;1244;ESCOLA ESTADUAL ARGENTINA VIANNA CASTELO BRANCO;3106200;BELO HORIZONTE;30220270;-43,9188383;-19,9444067;3,1062E+11;Serra
RUA ORIENTE, 758;41238;35;122;13312;SERRA;1244;ESCOLA ESTADUAL ARGENTINA VIANNA CASTELO BRANCO;3106200;BELO HORIZONTE;30220270;-43,9188383;-19,9444067;3,1062E+11;Serra
RUA ORIENTE, 758;41238;35;125;13312;SERRA;1244;ESCOLA ESTADUAL ARGENTINA VIANNA CASTELO BRANCO;3106200;BELO HORIZONTE;30220270;-43,9188383;-19,9444067;3,1062E+11;Serra
RUA ORIENTE, 758;41238;35;124;13312;SERRA;1244;ESCOLA ESTADUAL ARGENTINA VIANNA CASTELO BRANCO;3106200;BELO HORIZONTE;30220270;-43,9188383;-19,9444067;3,1062E+11;Serra
RUA ORIENTE, 758;41238;35;202;13312;SERRA;1244;ESCOLA ESTADUAL ARGENTINA VIANNA CASTELO BRANCO;3106200;BELO HORIZONTE;30220270;-43,9188383;-19,9444067;3,1062E+11;Serra
RUA ORIENTE, 758;41238;35;252;13312;SERRA;1244;ESCOLA ESTADUAL ARGENTINA VIANNA CASTELO BRANCO;3106200;BELO HORIZONTE;30220270;-43,9188383;-19,9444067;3,1062E+11;Serra
RUA ORIENTE, 758;41238;35;126;13312;SERRA;1244;ESCOLA ESTADUAL ARGENTINA VIANNA CASTELO BRANCO;3106200;BELO HORIZONTE;30220270;-43,9188383;-19,9444067;3,1062E+11;Serra
RUA OSCAR NEGRAO DE LIMA, 29;41238;37;292;13210;NOVA GAMELEIRA;1520;E.E. ORDEM E PROGRESSO (ANTIGA E. E. FELIPE CORREA);3106200;BELO HORIZONTE;30510210;-43,9966538;-19,9383766;3,1062E+11;Nova Gameleira
RUA OSCAR NEGRAO DE LIMA, 29;41238;37;306;13210;NOVA GAMELEIRA;1520;E.E. ORDEM E PROGRESSO (ANTIGA E. E. FELIPE CORREA);3106200;BELO HORIZONTE;30510210;-43,9966538;-19,9383766;3,1062E+11;Nova Gameleira
RUA OSCAR NEGRAO DE LIMA, 29;41238;37;390;13210;NOVA GAMELEIRA;1520;E.E. ORDEM E PROGRESSO (ANTIGA E. E. FELIPE CORREA);3106200;BELO HORIZONTE;30510210;-43,9966538;-19,9383766;3,1062E+11;Nova Gameleira
RUA OSCAR NEGRAO DE LIMA, 29;41238;37;305;13210;NOVA GAMELEIRA;1520;E.E. ORDEM E PROGRESSO (ANTIGA E. E. FELIPE CORREA);3106200;BELO HORIZONTE;30510210;-43,9966538;-19,9383766;3,1062E+11;Nova Gameleira
RUA OSCAR NEGRAO DE LIMA, 29;41238;37;302;13210;NOVA GAMELEIRA;1520;E.E. ORDEM E PROGRESSO (ANTIGA E. E. FELIPE CORREA);3106200;BELO HORIZONTE;30510210;-43,9966538;-19,9383766;3,1062E+11;Nova Gameleira
RUA OSCAR NEGRAO DE LIMA, 29;41238;37;291;13210;NOVA GAMELEIRA;1520;E.E. ORDEM E PROGRESSO (ANTIGA E. E. FELIPE CORREA);3106200;BELO HORIZONTE;30510210;-43,9966538;-19,9383766;3,1062E+11;Nova Gameleira
RUA OSCAR NEGRAO DE LIMA, 29;41238;37;304;13210;NOVA GAMELEIRA;1520;E.E. ORDEM E PROGRESSO (ANTIGA E. E. FELIPE CORREA);3106200;BELO HORIZONTE;30510210;-43,9966538;-19,9383766;3,1062E+11;Nova Gameleira
RUA OSCAR NEGRAO DE LIMA, 29;41238;37;303;13210;NOVA GAMELEIRA;1520;E.E. ORDEM E PROGRESSO (ANTIGA E. E. FELIPE CORREA);3106200;BELO HORIZONTE;30510210;-43,9966538;-19,9383766;3,1062E+11;Nova Gameleira
RUA OSCAR TROMPOWSKY   ,1372;41238;332;184;13334;GRAJAU;1201;ESCOLA MUNICIPAL HUGO WERNECK;3106200;BELO HORIZONTE;30380000;-43,9630264;-19,94276;3,1062E+11;Grajau
RUA OSCAR TROMPOWSKY   ,1372;41238;332;186;13334;GRAJAU;1201;ESCOLA MUNICIPAL HUGO WERNECK;3106200;BELO HORIZONTE;30380000;-43,9630264;-19,94276;3,1062E+11;Grajau
RUA OSCAR TROMPOWSKY   ,1372;41238;332;187;13334;GRAJAU;1201;ESCOLA MUNICIPAL HUGO WERNECK;3106200;BELO HORIZONTE;30380000;-43,9630264;-19,94276;3,1062E+11;Grajau
RUA OSCAR TROMPOWSKY   ,1372;41238;332;183;13334;GRAJAU;1201;ESCOLA MUNICIPAL HUGO WERNECK;3106200;BELO HORIZONTE;30380000;-43,9630264;-19,94276;3,1062E+11;Grajau
RUA OSCAR TROMPOWSKY   ,1372;41238;332;181;13334;GRAJAU;1201;ESCOLA MUNICIPAL HUGO WERNECK;3106200;BELO HORIZONTE;30380000;-43,9630264;-19,94276;3,1062E+11;Grajau
RUA OSCAR TROMPOWSKY   ,1372;41238;332;182;13334;GRAJAU;1201;ESCOLA MUNICIPAL HUGO WERNECK;3106200;BELO HORIZONTE;30380000;-43,9630264;-19,94276;3,1062E+11;Grajau
RUA OSCAR TROMPOWSKY   ,1372;41238;332;185;13334;GRAJAU;1201;ESCOLA MUNICIPAL HUGO WERNECK;3106200;BELO HORIZONTE;30380000;-43,9630264;-19,94276;3,1062E+11;Grajau
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;1;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;2;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;3;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;4;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;5;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;6;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;7;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;8;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;9;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;10;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;11;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;245;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;237;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;223;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA OTAVIANO DE CARVALHO ,12 ( ANTIGA RUA H);41238;333;228;13288;VILA PINHO (VALE DO JATOBA);1015;CIAC - LUCAS MONTEIRO MACHADO;3106200;BELO HORIZONTE;30670180;-44,026315;-20,0000148;3,1062E+11;Vila Pinho
RUA PACAJA,200;41238;32;169;13390;CACHOEIRINHA;1147;ESCOLA ESTADUAL PERO VAZ DE CAMINHA;3106200;BELO HORIZONTE;31150220;-43,9457685;-19,8825217;3,1062E+11;Santa Cruz
RUA PACAJA,200;41238;32;259;13390;CACHOEIRINHA;1147;ESCOLA ESTADUAL PERO VAZ DE CAMINHA;3106200;BELO HORIZONTE;31150220;-43,9457685;-19,8825217;3,1062E+11;Santa Cruz
RUA PACAJA,200;41238;32;66;13390;CACHOEIRINHA;1147;ESCOLA ESTADUAL PERO VAZ DE CAMINHA;3106200;BELO HORIZONTE;31150220;-43,9457685;-19,8825217;3,1062E+11;Santa Cruz
RUA PACAJA,200;41238;32;245;13390;CACHOEIRINHA;1147;ESCOLA ESTADUAL PERO VAZ DE CAMINHA;3106200;BELO HORIZONTE;31150220;-43,9457685;-19,8825217;3,1062E+11;Santa Cruz
RUA PACAJA,200;41238;32;270;13390;CACHOEIRINHA;1147;ESCOLA ESTADUAL PERO VAZ DE CAMINHA;3106200;BELO HORIZONTE;31150220;-43,9457685;-19,8825217;3,1062E+11;Santa Cruz
RUA PADRE EUSTAQUIO, 16;41238;30;41;13468;CARLOS PRATES;1155;ESCOLA ESTADUAL LUCIO DOS SANTOS;3106200;BELO HORIZONTE;30710580;-43,9541371;-19,9149597;3,1062E+11;Carlos Prates
RUA PADRE EUSTAQUIO, 16;41238;30;45;13468;CARLOS PRATES;1155;ESCOLA ESTADUAL LUCIO DOS SANTOS;3106200;BELO HORIZONTE;30710580;-43,9541371;-19,9149597;3,1062E+11;Carlos Prates
RUA PADRE EUSTAQUIO, 16;41238;30;40;13468;CARLOS PRATES;1155;ESCOLA ESTADUAL LUCIO DOS SANTOS;3106200;BELO HORIZONTE;30710580;-43,9541371;-19,9149597;3,1062E+11;Carlos Prates
RUA PADRE EUSTAQUIO, 16;41238;30;262;13468;CARLOS PRATES;1155;ESCOLA ESTADUAL LUCIO DOS SANTOS;3106200;BELO HORIZONTE;30710580;-43,9541371;-19,9149597;3,1062E+11;Carlos Prates
RUA PADRE EUSTAQUIO, 16;41238;30;48;13468;CARLOS PRATES;1155;ESCOLA ESTADUAL LUCIO DOS SANTOS;3106200;BELO HORIZONTE;30710580;-43,9541371;-19,9149597;3,1062E+11;Carlos Prates
RUA PADRE EUSTAQUIO, 16;41238;30;44;13468;CARLOS PRATES;1155;ESCOLA ESTADUAL LUCIO DOS SANTOS;3106200;BELO HORIZONTE;30710580;-43,9541371;-19,9149597;3,1062E+11;Carlos Prates
RUA PADRE EUSTAQUIO, 16;41238;30;42;13468;CARLOS PRATES;1155;ESCOLA ESTADUAL LUCIO DOS SANTOS;3106200;BELO HORIZONTE;30710580;-43,9541371;-19,9149597;3,1062E+11;Carlos Prates
RUA PADRE EUSTAQUIO, 16;41238;30;47;13468;CARLOS PRATES;1155;ESCOLA ESTADUAL LUCIO DOS SANTOS;3106200;BELO HORIZONTE;30710580;-43,9541371;-19,9149597;3,1062E+11;Carlos Prates
RUA PADRE EUSTAQUIO, 16;41238;30;43;13468;CARLOS PRATES;1155;ESCOLA ESTADUAL LUCIO DOS SANTOS;3106200;BELO HORIZONTE;30710580;-43,9541371;-19,9149597;3,1062E+11;Carlos Prates
RUA PADRE EUSTAQUIO, 16;41238;30;49;13468;CARLOS PRATES;1155;ESCOLA ESTADUAL LUCIO DOS SANTOS;3106200;BELO HORIZONTE;30710580;-43,9541371;-19,9149597;3,1062E+11;Carlos Prates
RUA PADRE EUSTAQUIO, 16;41238;30;46;13468;CARLOS PRATES;1155;ESCOLA ESTADUAL LUCIO DOS SANTOS;3106200;BELO HORIZONTE;30710580;-43,9541371;-19,9149597;3,1062E+11;Carlos Prates
RUA PADRE EUSTAQUIO, 16;41238;30;50;13468;CARLOS PRATES;1155;ESCOLA ESTADUAL LUCIO DOS SANTOS;3106200;BELO HORIZONTE;30710580;-43,9541371;-19,9149597;3,1062E+11;Carlos Prates
RUA PADRE EUSTAQUIO, 16;41238;30;247;13468;CARLOS PRATES;1155;ESCOLA ESTADUAL LUCIO DOS SANTOS;3106200;BELO HORIZONTE;30710580;-43,9541371;-19,9149597;3,1062E+11;Carlos Prates
RUA PADRE JULIO MARIA   ,177;41238;28;113;13523;SAUDADE;1732;E. E. JULIA LOPES DE ALMEIDA;3106200;BELO HORIZONTE;30285360;-43,9004817;-19,9171132;3,1062E+11;Saudade
RUA PADRE JULIO MARIA   ,177;41238;28;114;13523;SAUDADE;1732;E. E. JULIA LOPES DE ALMEIDA;3106200;BELO HORIZONTE;30285360;-43,9004817;-19,9171132;3,1062E+11;Saudade
RUA PADRE JULIO MARIA   ,177;41238;28;115;13523;SAUDADE;1732;E. E. JULIA LOPES DE ALMEIDA;3106200;BELO HORIZONTE;30285360;-43,9004817;-19,9171132;3,1062E+11;Saudade
RUA PADRE JULIO MARIA   ,177;41238;28;116;13523;SAUDADE;1732;E. E. JULIA LOPES DE ALMEIDA;3106200;BELO HORIZONTE;30285360;-43,9004817;-19,9171132;3,1062E+11;Saudade
RUA PADRE JULIO MARIA   ,177;41238;28;129;13523;SAUDADE;1732;E. E. JULIA LOPES DE ALMEIDA;3106200;BELO HORIZONTE;30285360;-43,9004817;-19,9171132;3,1062E+11;Saudade
RUA PADRE JULIO MARIA   ,177;41238;28;309;13523;SAUDADE;1732;E. E. JULIA LOPES DE ALMEIDA;3106200;BELO HORIZONTE;30285360;-43,9004817;-19,9171132;3,1062E+11;Saudade
RUA PADRE JULIO MARIA   ,177;41238;28;133;13523;SAUDADE;1732;E. E. JULIA LOPES DE ALMEIDA;3106200;BELO HORIZONTE;30285360;-43,9004817;-19,9171132;3,1062E+11;Saudade
RUA PADRE MANOEL BERNARDES   , 303;41238;37;371;13496;ALTO DOS PINHEIROS;1600;ESCOLA MUNICIPAL JOAO PINHEIRO;3106200;BELO HORIZONTE;30530470;-44,000317;-19,9333316;3,1062E+11;Oeste
RUA PADRE MANOEL BERNARDES   , 303;41238;37;372;13496;ALTO DOS PINHEIROS;1600;ESCOLA MUNICIPAL JOAO PINHEIRO;3106200;BELO HORIZONTE;30530470;-44,000317;-19,9333316;3,1062E+11;Oeste
RUA PADRE MANOEL BERNARDES   , 303;41238;37;375;13496;ALTO DOS PINHEIROS;1600;ESCOLA MUNICIPAL JOAO PINHEIRO;3106200;BELO HORIZONTE;30530470;-44,000317;-19,9333316;3,1062E+11;Oeste
RUA PADRE MANOEL BERNARDES   , 303;41238;37;376;13496;ALTO DOS PINHEIROS;1600;ESCOLA MUNICIPAL JOAO PINHEIRO;3106200;BELO HORIZONTE;30530470;-44,000317;-19,9333316;3,1062E+11;Oeste
RUA PADRE MANOEL BERNARDES   , 303;41238;37;379;13496;ALTO DOS PINHEIROS;1600;ESCOLA MUNICIPAL JOAO PINHEIRO;3106200;BELO HORIZONTE;30530470;-44,000317;-19,9333316;3,1062E+11;Oeste
RUA PADRE MANOEL BERNARDES   , 303;41238;37;380;13496;ALTO DOS PINHEIROS;1600;ESCOLA MUNICIPAL JOAO PINHEIRO;3106200;BELO HORIZONTE;30530470;-44,000317;-19,9333316;3,1062E+11;Oeste
RUA PADRE MANOEL BERNARDES   , 303;41238;37;373;13496;ALTO DOS PINHEIROS;1600;ESCOLA MUNICIPAL JOAO PINHEIRO;3106200;BELO HORIZONTE;30530470;-44,000317;-19,9333316;3,1062E+11;Oeste
RUA PADRE MANOEL BERNARDES   , 303;41238;37;374;13496;ALTO DOS PINHEIROS;1600;ESCOLA MUNICIPAL JOAO PINHEIRO;3106200;BELO HORIZONTE;30530470;-44,000317;-19,9333316;3,1062E+11;Oeste
RUA PADRE MANOEL BERNARDES   , 303;41238;37;377;13496;ALTO DOS PINHEIROS;1600;ESCOLA MUNICIPAL JOAO PINHEIRO;3106200;BELO HORIZONTE;30530470;-44,000317;-19,9333316;3,1062E+11;Oeste
RUA PADRE MANOEL BERNARDES   , 303;41238;37;378;13496;ALTO DOS PINHEIROS;1600;ESCOLA MUNICIPAL JOAO PINHEIRO;3106200;BELO HORIZONTE;30530470;-44,000317;-19,9333316;3,1062E+11;Oeste
RUA PADRE TIAGO DE ALMEIDA, 382;41238;37;289;13236;CAMARGOS;1490;ESCOLA ESTADUAL GERALDO TEIXEIRA DA COSTA;3106200;BELO HORIZONTE;30520440;-44,0236336;-19,9389494;3,1062E+11;Camargos
