DS_ENDEREC;CD_LOCALID;NM_LOCALID;NR_ZONA;NR_SECAO;NM_BAIRRO_;NR_LOCAL_V;NM_LOCAL_V;CD_CEP_LOC;lon;lat;CD_GEOCODB;NM_BAIRRO
RUA MIRANDA E BRITO 119;60011;RIO DE JANEIRO;22;174;IRAJ?;1260;ESCOLA MUNICIPAL MATO GROSSO;21235130;-43,326065;-22,8426976;3,30456E+11;Iraja
RUA MIRANDA E BRITO 119;60011;RIO DE JANEIRO;22;177;IRAJ?;1260;ESCOLA MUNICIPAL MATO GROSSO;21235130;-43,326065;-22,8426976;3,30456E+11;Iraja
RUA MIRANDA E BRITO 119;60011;RIO DE JANEIRO;22;178;IRAJ?;1260;ESCOLA MUNICIPAL MATO GROSSO;21235130;-43,326065;-22,8426976;3,30456E+11;Iraja
RUA MIRANDA E BRITO 119;60011;RIO DE JANEIRO;22;591;IRAJ?;1260;ESCOLA MUNICIPAL MATO GROSSO;21235130;-43,326065;-22,8426976;3,30456E+11;Iraja
RUA MIRANDA E BRITO 119;60011;RIO DE JANEIRO;22;637;IRAJ?;1260;ESCOLA MUNICIPAL MATO GROSSO;21235130;-43,326065;-22,8426976;3,30456E+11;Iraja
RUA MIRANDA E BRITO 119;60011;RIO DE JANEIRO;22;172;IRAJ?;1260;ESCOLA MUNICIPAL MATO GROSSO;21235130;-43,326065;-22,8426976;3,30456E+11;Iraja
RUA MIRANDA E BRITO 119;60011;RIO DE JANEIRO;22;181;IRAJ?;1260;ESCOLA MUNICIPAL MATO GROSSO;21235130;-43,326065;-22,8426976;3,30456E+11;Iraja
RUA MIRANDA E BRITO 119;60011;RIO DE JANEIRO;22;182;IRAJ?;1260;ESCOLA MUNICIPAL MATO GROSSO;21235130;-43,326065;-22,8426976;3,30456E+11;Iraja
RUA MIRANDA E BRITO 119;60011;RIO DE JANEIRO;22;170;IRAJ?;1260;ESCOLA MUNICIPAL MATO GROSSO;21235130;-43,326065;-22,8426976;3,30456E+11;Iraja
RUA MIRANDA E BRITO 119;60011;RIO DE JANEIRO;22;176;IRAJ?;1260;ESCOLA MUNICIPAL MATO GROSSO;21235130;-43,326065;-22,8426976;3,30456E+11;Iraja
RUA MIRANDA E BRITO 119;60011;RIO DE JANEIRO;22;179;IRAJ?;1260;ESCOLA MUNICIPAL MATO GROSSO;21235130;-43,326065;-22,8426976;3,30456E+11;Iraja
RUA MIRANDA E BRITO 119;60011;RIO DE JANEIRO;22;180;IRAJ?;1260;ESCOLA MUNICIPAL MATO GROSSO;21235130;-43,326065;-22,8426976;3,30456E+11;Iraja
RUA MIRATAIA, 299;60011;RIO DE JANEIRO;179;205;CIDADE DE DEUS;1341;ESCOLA MUNICIPAL DYLA SYLVIA S?;22770190;-43,3634615;-22,9358621;3,30456E+11;Pechincha
RUA MOACIR DE ALMEIDA 771;60011;RIO DE JANEIRO;207;67;TOM?S COELHO;1155;ESCOLA MUNICIPAL ANTONIO PEREIRA;20750340;-43,3090205;-22,8698074;3,30456E+11;Tomas Coelho
RUA MOACIR DE ALMEIDA 771;60011;RIO DE JANEIRO;207;70;TOM?S COELHO;1155;ESCOLA MUNICIPAL ANTONIO PEREIRA;20750340;-43,3090205;-22,8698074;3,30456E+11;Tomas Coelho
RUA MOACIR DE ALMEIDA 771;60011;RIO DE JANEIRO;207;75;TOM?S COELHO;1155;ESCOLA MUNICIPAL ANTONIO PEREIRA;20750340;-43,3090205;-22,8698074;3,30456E+11;Tomas Coelho
RUA MOACIR DE ALMEIDA 771;60011;RIO DE JANEIRO;207;68;TOM?S COELHO;1155;ESCOLA MUNICIPAL ANTONIO PEREIRA;20750340;-43,3090205;-22,8698074;3,30456E+11;Tomas Coelho
RUA MOACIR DE ALMEIDA 771;60011;RIO DE JANEIRO;207;69;TOM?S COELHO;1155;ESCOLA MUNICIPAL ANTONIO PEREIRA;20750340;-43,3090205;-22,8698074;3,30456E+11;Tomas Coelho
RUA MOACIR DE ALMEIDA 771;60011;RIO DE JANEIRO;207;74;TOM?S COELHO;1155;ESCOLA MUNICIPAL ANTONIO PEREIRA;20750340;-43,3090205;-22,8698074;3,30456E+11;Tomas Coelho
RUA MOACIR DE ALMEIDA 771;60011;RIO DE JANEIRO;207;79;TOM?S COELHO;1155;ESCOLA MUNICIPAL ANTONIO PEREIRA;20750340;-43,3090205;-22,8698074;3,30456E+11;Tomas Coelho
RUA MOACYR CAMPOS S/N;60011;RIO DE JANEIRO;180;166;TAQUARA;1295;ESCOLA MUNICIPAL FELICIDADE DE MOURA E CASTRO;22740190;-43,3652233;-22,9321427;3,30456E+11;Taquara
RUA MOACYR CAMPOS S/N;60011;RIO DE JANEIRO;180;206;TAQUARA;1295;ESCOLA MUNICIPAL FELICIDADE DE MOURA E CASTRO;22740190;-43,3652233;-22,9321427;3,30456E+11;Taquara
RUA MOACYR CAMPOS S/N;60011;RIO DE JANEIRO;180;207;TAQUARA;1295;ESCOLA MUNICIPAL FELICIDADE DE MOURA E CASTRO;22740190;-43,3652233;-22,9321427;3,30456E+11;Taquara
RUA MOACYR CAMPOS S/N;60011;RIO DE JANEIRO;180;169;TAQUARA;1295;ESCOLA MUNICIPAL FELICIDADE DE MOURA E CASTRO;22740190;-43,3652233;-22,9321427;3,30456E+11;Taquara
RUA MOACYR CAMPOS S/N;60011;RIO DE JANEIRO;180;171;TAQUARA;1295;ESCOLA MUNICIPAL FELICIDADE DE MOURA E CASTRO;22740190;-43,3652233;-22,9321427;3,30456E+11;Taquara
RUA MOACYR CAMPOS S/N;60011;RIO DE JANEIRO;180;205;TAQUARA;1295;ESCOLA MUNICIPAL FELICIDADE DE MOURA E CASTRO;22740190;-43,3652233;-22,9321427;3,30456E+11;Taquara
RUA MOACYR CAMPOS S/N;60011;RIO DE JANEIRO;180;167;TAQUARA;1295;ESCOLA MUNICIPAL FELICIDADE DE MOURA E CASTRO;22740190;-43,3652233;-22,9321427;3,30456E+11;Taquara
RUA MOACYR CAMPOS S/N;60011;RIO DE JANEIRO;180;203;TAQUARA;1295;ESCOLA MUNICIPAL FELICIDADE DE MOURA E CASTRO;22740190;-43,3652233;-22,9321427;3,30456E+11;Taquara
RUA MOACYR CAMPOS S/N;60011;RIO DE JANEIRO;180;170;TAQUARA;1295;ESCOLA MUNICIPAL FELICIDADE DE MOURA E CASTRO;22740190;-43,3652233;-22,9321427;3,30456E+11;Taquara
RUA MOACYR CAMPOS S/N;60011;RIO DE JANEIRO;180;204;TAQUARA;1295;ESCOLA MUNICIPAL FELICIDADE DE MOURA E CASTRO;22740190;-43,3652233;-22,9321427;3,30456E+11;Taquara
RUA MOACYR CAMPOS S/N;60011;RIO DE JANEIRO;180;168;TAQUARA;1295;ESCOLA MUNICIPAL FELICIDADE DE MOURA E CASTRO;22740190;-43,3652233;-22,9321427;3,30456E+11;Taquara
RUA MOLIERE S/N;60011;RIO DE JANEIRO;175;25;IRAJ?;1040;E. M. CONDE PEREIRA CARNEIRO;21241440;-43,3311863;-22,8222531;3,30456E+11;Iraja
RUA MOLIERE S/N;60011;RIO DE JANEIRO;175;26;IRAJ?;1040;E. M. CONDE PEREIRA CARNEIRO;21241440;-43,3311863;-22,8222531;3,30456E+11;Iraja
RUA MOLIERE S/N;60011;RIO DE JANEIRO;175;28;IRAJ?;1040;E. M. CONDE PEREIRA CARNEIRO;21241440;-43,3311863;-22,8222531;3,30456E+11;Iraja
RUA MOLIERE S/N;60011;RIO DE JANEIRO;175;29;IRAJ?;1040;E. M. CONDE PEREIRA CARNEIRO;21241440;-43,3311863;-22,8222531;3,30456E+11;Iraja
RUA MOLIERE S/N;60011;RIO DE JANEIRO;175;30;IRAJ?;1040;E. M. CONDE PEREIRA CARNEIRO;21241440;-43,3311863;-22,8222531;3,30456E+11;Iraja
RUA MOLIERE S/N;60011;RIO DE JANEIRO;175;31;IRAJ?;1040;E. M. CONDE PEREIRA CARNEIRO;21241440;-43,3311863;-22,8222531;3,30456E+11;Iraja
RUA MOLIERE S/N;60011;RIO DE JANEIRO;175;32;IRAJ?;1040;E. M. CONDE PEREIRA CARNEIRO;21241440;-43,3311863;-22,8222531;3,30456E+11;Iraja
RUA MOLIERE S/N;60011;RIO DE JANEIRO;175;24;IRAJ?;1040;E. M. CONDE PEREIRA CARNEIRO;21241440;-43,3311863;-22,8222531;3,30456E+11;Iraja
RUA MOLIERE S/N;60011;RIO DE JANEIRO;175;108;IRAJ?;1040;E. M. CONDE PEREIRA CARNEIRO;21241440;-43,3311863;-22,8222531;3,30456E+11;Iraja
RUA MOLIERE S/N;60011;RIO DE JANEIRO;175;27;IRAJ?;1040;E. M. CONDE PEREIRA CARNEIRO;21241440;-43,3311863;-22,8222531;3,30456E+11;Iraja
RUA MONGOLIA S/N;60011;RIO DE JANEIRO;238;13;BANGU;1023;CIEP CELIA MARTINS MENA BARRETO;21825120;-43,4692635;-22,8887387;3,30456E+11;Bangu
RUA MONGOLIA S/N;60011;RIO DE JANEIRO;238;10;BANGU;1023;CIEP CELIA MARTINS MENA BARRETO;21825120;-43,4692635;-22,8887387;3,30456E+11;Bangu
RUA MONGOLIA S/N;60011;RIO DE JANEIRO;238;11;BANGU;1023;CIEP CELIA MARTINS MENA BARRETO;21825120;-43,4692635;-22,8887387;3,30456E+11;Bangu
RUA MONGOLIA S/N;60011;RIO DE JANEIRO;238;12;BANGU;1023;CIEP CELIA MARTINS MENA BARRETO;21825120;-43,4692635;-22,8887387;3,30456E+11;Bangu
RUA MONGOLIA S/N;60011;RIO DE JANEIRO;238;82;BANGU;1023;CIEP CELIA MARTINS MENA BARRETO;21825120;-43,4692635;-22,8887387;3,30456E+11;Bangu
RUA MONGOLIA S/N;60011;RIO DE JANEIRO;238;14;BANGU;1023;CIEP CELIA MARTINS MENA BARRETO;21825120;-43,4692635;-22,8887387;3,30456E+11;Bangu
RUA MONGOLIA S/N;60011;RIO DE JANEIRO;238;15;BANGU;1023;CIEP CELIA MARTINS MENA BARRETO;21825120;-43,4692635;-22,8887387;3,30456E+11;Bangu
RUA FELIPE CARDOSO 2262;60011;RIO DE JANEIRO;240;97;SANTA CRUZ;1139;ESCOLA MUNICIPAL PROFESSORA MARIA SANTIAGO;23510000;-43,672561;-22,931917;3,30456E+11;Santa Cruz
RUA ACREUNA,S/N - JOARI;60011;RIO DE JANEIRO;120;87;CAMPO GRANDE;1112;ESCOLA MUNICIPAL PUGILISTA IZAIAS VIRGULINO DE OLIVEIRA;23050360;-43,551721;-22,910458;3,30456E+11;Campo Grande
RUA ACREUNA,S/N - JOARI;60011;RIO DE JANEIRO;120;84;CAMPO GRANDE;1112;ESCOLA MUNICIPAL PUGILISTA IZAIAS VIRGULINO DE OLIVEIRA;23050360;-43,551721;-22,910458;3,30456E+11;Campo Grande
RUA ACREUNA,S/N - JOARI;60011;RIO DE JANEIRO;120;86;CAMPO GRANDE;1112;ESCOLA MUNICIPAL PUGILISTA IZAIAS VIRGULINO DE OLIVEIRA;23050360;-43,551721;-22,910458;3,30456E+11;Campo Grande
RUA ACREUNA,S/N - JOARI;60011;RIO DE JANEIRO;120;83;CAMPO GRANDE;1112;ESCOLA MUNICIPAL PUGILISTA IZAIAS VIRGULINO DE OLIVEIRA;23050360;-43,551721;-22,910458;3,30456E+11;Campo Grande
RUA ACREUNA,S/N - JOARI;60011;RIO DE JANEIRO;120;85;CAMPO GRANDE;1112;ESCOLA MUNICIPAL PUGILISTA IZAIAS VIRGULINO DE OLIVEIRA;23050360;-43,551721;-22,910458;3,30456E+11;Campo Grande
RUA ACREUNA,S/N - JOARI;60011;RIO DE JANEIRO;120;81;CAMPO GRANDE;1112;ESCOLA MUNICIPAL PUGILISTA IZAIAS VIRGULINO DE OLIVEIRA;23050360;-43,551721;-22,910458;3,30456E+11;Campo Grande
RUA ACREUNA,S/N - JOARI;60011;RIO DE JANEIRO;120;82;CAMPO GRANDE;1112;ESCOLA MUNICIPAL PUGILISTA IZAIAS VIRGULINO DE OLIVEIRA;23050360;-43,551721;-22,910458;3,30456E+11;Campo Grande
RUA ROSALINDA BRAND, 200;60011;RIO DE JANEIRO;119;175;BARRA;1139;ESCOLA MUNICIPAL REP?BLICA DA COL?MBIA;22631260;-43,340628;-23,003427;3,30456E+11;Barra da Tijuca
RUA ROSALINDA BRAND, 200;60011;RIO DE JANEIRO;119;8;BARRA;1139;ESCOLA MUNICIPAL REP?BLICA DA COL?MBIA;22631260;-43,340628;-23,003427;3,30456E+11;Barra da Tijuca
RUA MONTE ALEGRE 306;60011;RIO DE JANEIRO;164;28;SANTA TERESA;1066;CENTRO CULTURAL LAURINDA SANTOS LOBO;20240190;-43,188671;-22,9200272;3,30456E+11;Santa Teresa
RUA MONTE ALEGRE 306;60011;RIO DE JANEIRO;164;31;SANTA TERESA;1066;CENTRO CULTURAL LAURINDA SANTOS LOBO;20240190;-43,188671;-22,9200272;3,30456E+11;Santa Teresa
RUA MONTE ALEGRE 306;60011;RIO DE JANEIRO;164;29;SANTA TERESA;1066;CENTRO CULTURAL LAURINDA SANTOS LOBO;20240190;-43,188671;-22,9200272;3,30456E+11;Santa Teresa
RUA MONTE ALEGRE 306;60011;RIO DE JANEIRO;164;30;SANTA TERESA;1066;CENTRO CULTURAL LAURINDA SANTOS LOBO;20240190;-43,188671;-22,9200272;3,30456E+11;Santa Teresa
RUA MORAES PINHEIRO, 837;60011;RIO DE JANEIRO;167;24;RICARDO DE ALBUQUERQUE;1163;CIEP GP-418 - ANTONIO CARLOS BERNARDES (MUSSUM);21615430;-43,3891011;-22,8318424;3,30456E+11;Ricardo de Albuquerque
RUA MORAES PINHEIRO, 837;60011;RIO DE JANEIRO;167;23;RICARDO DE ALBUQUERQUE;1163;CIEP GP-418 - ANTONIO CARLOS BERNARDES (MUSSUM);21615430;-43,3891011;-22,8318424;3,30456E+11;Ricardo de Albuquerque
RUA MORAES PINHEIRO, 837;60011;RIO DE JANEIRO;167;113;RICARDO DE ALBUQUERQUE;1163;CIEP GP-418 - ANTONIO CARLOS BERNARDES (MUSSUM);21615430;-43,3891011;-22,8318424;3,30456E+11;Ricardo de Albuquerque
RUA MORAES PINHEIRO, 837;60011;RIO DE JANEIRO;167;26;RICARDO DE ALBUQUERQUE;1163;CIEP GP-418 - ANTONIO CARLOS BERNARDES (MUSSUM);21615430;-43,3891011;-22,8318424;3,30456E+11;Ricardo de Albuquerque
RUA MORAES PINHEIRO, 837;60011;RIO DE JANEIRO;167;27;RICARDO DE ALBUQUERQUE;1163;CIEP GP-418 - ANTONIO CARLOS BERNARDES (MUSSUM);21615430;-43,3891011;-22,8318424;3,30456E+11;Ricardo de Albuquerque
RUA MORAES PINHEIRO, 837;60011;RIO DE JANEIRO;167;28;RICARDO DE ALBUQUERQUE;1163;CIEP GP-418 - ANTONIO CARLOS BERNARDES (MUSSUM);21615430;-43,3891011;-22,8318424;3,30456E+11;Ricardo de Albuquerque
RUA MORAES PINHEIRO, 837;60011;RIO DE JANEIRO;167;29;RICARDO DE ALBUQUERQUE;1163;CIEP GP-418 - ANTONIO CARLOS BERNARDES (MUSSUM);21615430;-43,3891011;-22,8318424;3,30456E+11;Ricardo de Albuquerque
RUA MORAES PINHEIRO, 837;60011;RIO DE JANEIRO;167;30;RICARDO DE ALBUQUERQUE;1163;CIEP GP-418 - ANTONIO CARLOS BERNARDES (MUSSUM);21615430;-43,3891011;-22,8318424;3,30456E+11;Ricardo de Albuquerque
RUA MORAES PINHEIRO, 837;60011;RIO DE JANEIRO;167;133;RICARDO DE ALBUQUERQUE;1163;CIEP GP-418 - ANTONIO CARLOS BERNARDES (MUSSUM);21615430;-43,3891011;-22,8318424;3,30456E+11;Ricardo de Albuquerque
RUA MORAES PINHEIRO, 837;60011;RIO DE JANEIRO;167;25;RICARDO DE ALBUQUERQUE;1163;CIEP GP-418 - ANTONIO CARLOS BERNARDES (MUSSUM);21615430;-43,3891011;-22,8318424;3,30456E+11;Ricardo de Albuquerque
RUA MORAES PINHEIRO, 837;60011;RIO DE JANEIRO;167;149;RICARDO DE ALBUQUERQUE;1163;CIEP GP-418 - ANTONIO CARLOS BERNARDES (MUSSUM);21615430;-43,3891011;-22,8318424;3,30456E+11;Ricardo de Albuquerque
RUA MORAIS PINHEIRO, 1.140;60011;RIO DE JANEIRO;167;90;ANCHIETA;1120;ESCOLA MUNICIPAL ZITUO YONESHIGNE;21615430;-43,3901917;-22,8340604;3,30456E+11;Ricardo de Albuquerque
RUA MORAIS PINHEIRO, 1.140;60011;RIO DE JANEIRO;167;94;ANCHIETA;1120;ESCOLA MUNICIPAL ZITUO YONESHIGNE;21615430;-43,3901917;-22,8340604;3,30456E+11;Ricardo de Albuquerque
RUA MORAIS PINHEIRO, 1.140;60011;RIO DE JANEIRO;167;92;ANCHIETA;1120;ESCOLA MUNICIPAL ZITUO YONESHIGNE;21615430;-43,3901917;-22,8340604;3,30456E+11;Ricardo de Albuquerque
RUA MORAIS PINHEIRO, 1.140;60011;RIO DE JANEIRO;167;93;ANCHIETA;1120;ESCOLA MUNICIPAL ZITUO YONESHIGNE;21615430;-43,3901917;-22,8340604;3,30456E+11;Ricardo de Albuquerque
RUA MORAIS PINHEIRO, 1.140;60011;RIO DE JANEIRO;167;91;ANCHIETA;1120;ESCOLA MUNICIPAL ZITUO YONESHIGNE;21615430;-43,3901917;-22,8340604;3,30456E+11;Ricardo de Albuquerque
RUA MORANGA, S/N;60011;RIO DE JANEIRO;242;97;S?O JORGE;1112;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;23059150;-43,5837234;-22,9132968;3,30456E+11;Inhoaiba
RUA MORANGA, S/N;60011;RIO DE JANEIRO;242;39;S?O JORGE;1112;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;23059150;-43,5837234;-22,9132968;3,30456E+11;Inhoaiba
RUA MORANGA, S/N;60011;RIO DE JANEIRO;242;92;S?O JORGE;1112;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;23059150;-43,5837234;-22,9132968;3,30456E+11;Inhoaiba
RUA MORANGA, S/N;60011;RIO DE JANEIRO;242;94;S?O JORGE;1112;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;23059150;-43,5837234;-22,9132968;3,30456E+11;Inhoaiba
RUA MORANGA, S/N;60011;RIO DE JANEIRO;242;99;S?O JORGE;1112;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;23059150;-43,5837234;-22,9132968;3,30456E+11;Inhoaiba
RUA MORANGA, S/N;60011;RIO DE JANEIRO;242;91;S?O JORGE;1112;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;23059150;-43,5837234;-22,9132968;3,30456E+11;Inhoaiba
RUA MORANGA, S/N;60011;RIO DE JANEIRO;242;96;S?O JORGE;1112;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;23059150;-43,5837234;-22,9132968;3,30456E+11;Inhoaiba
RUA MORANGA, S/N;60011;RIO DE JANEIRO;242;93;S?O JORGE;1112;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;23059150;-43,5837234;-22,9132968;3,30456E+11;Inhoaiba
RUA MORANGA, S/N;60011;RIO DE JANEIRO;242;40;S?O JORGE;1112;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;23059150;-43,5837234;-22,9132968;3,30456E+11;Inhoaiba
RUA MORANGA, S/N;60011;RIO DE JANEIRO;242;95;S?O JORGE;1112;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;23059150;-43,5837234;-22,9132968;3,30456E+11;Inhoaiba
RUA MORANGA, S/N;60011;RIO DE JANEIRO;242;37;S?O JORGE;1112;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;23059150;-43,5837234;-22,9132968;3,30456E+11;Inhoaiba
RUA MORANGA, S/N;60011;RIO DE JANEIRO;242;38;S?O JORGE;1112;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;23059150;-43,5837234;-22,9132968;3,30456E+11;Inhoaiba
RUA MORANGA, S/N;60011;RIO DE JANEIRO;242;98;S?O JORGE;1112;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;23059150;-43,5837234;-22,9132968;3,30456E+11;Inhoaiba
RUA MORANGA, S/N;60011;RIO DE JANEIRO;242;89;S?O JORGE;1112;CIEP RAYMUNDO OTTONI DE CASTRO MAYA;23059150;-43,5837234;-22,9132968;3,30456E+11;Inhoaiba
RUA MORISOT LEITE S/N;60011;RIO DE JANEIRO;122;1;AUGUSTO VASCONCELOS;1015;ESCOLA RIO GRANDE DO NORTE;23085160;-43,5423356;-22,896413;3,30456E+11;Senador Vasconcelos
RUA MORISOT LEITE S/N;60011;RIO DE JANEIRO;122;2;AUGUSTO VASCONCELOS;1015;ESCOLA RIO GRANDE DO NORTE;23085160;-43,5423356;-22,896413;3,30456E+11;Senador Vasconcelos
RUA MORISOT LEITE S/N;60011;RIO DE JANEIRO;122;3;AUGUSTO VASCONCELOS;1015;ESCOLA RIO GRANDE DO NORTE;23085160;-43,5423356;-22,896413;3,30456E+11;Senador Vasconcelos
RUA MORISOT LEITE S/N;60011;RIO DE JANEIRO;122;4;AUGUSTO VASCONCELOS;1015;ESCOLA RIO GRANDE DO NORTE;23085160;-43,5423356;-22,896413;3,30456E+11;Senador Vasconcelos
RUA MORISOT LEITE S/N;60011;RIO DE JANEIRO;122;5;AUGUSTO VASCONCELOS;1015;ESCOLA RIO GRANDE DO NORTE;23085160;-43,5423356;-22,896413;3,30456E+11;Senador Vasconcelos
RUA MOSSORO 107;60011;RIO DE JANEIRO;215;58;MEIER;1112;COLEGIO ARISTIDES CAIRE;20775110;-43,2747376;-22,8975212;3,30456E+11;Meier
RUA MOSSORO 107;60011;RIO DE JANEIRO;215;57;MEIER;1112;COLEGIO ARISTIDES CAIRE;20775110;-43,2747376;-22,8975212;3,30456E+11;Meier
RUA MOSSORO 107;60011;RIO DE JANEIRO;215;59;MEIER;1112;COLEGIO ARISTIDES CAIRE;20775110;-43,2747376;-22,8975212;3,30456E+11;Meier
RUA MOSSORO 107;60011;RIO DE JANEIRO;215;60;MEIER;1112;COLEGIO ARISTIDES CAIRE;20775110;-43,2747376;-22,8975212;3,30456E+11;Meier
RUA MUCIO TEIXEIRA 25;60011;RIO DE JANEIRO;207;29;CAVALCANTI;1090;ESCOLA MUNICIPAL JAIME COSTA;21381330;-43,3149763;-22,8743234;3,30456E+11;Cavalcanti
RUA MUCIO TEIXEIRA 25;60011;RIO DE JANEIRO;207;30;CAVALCANTI;1090;ESCOLA MUNICIPAL JAIME COSTA;21381330;-43,3149763;-22,8743234;3,30456E+11;Cavalcanti
RUA MUCIO TEIXEIRA 25;60011;RIO DE JANEIRO;207;32;CAVALCANTI;1090;ESCOLA MUNICIPAL JAIME COSTA;21381330;-43,3149763;-22,8743234;3,30456E+11;Cavalcanti
RUA MUCIO TEIXEIRA 25;60011;RIO DE JANEIRO;207;72;CAVALCANTI;1090;ESCOLA MUNICIPAL JAIME COSTA;21381330;-43,3149763;-22,8743234;3,30456E+11;Cavalcanti
RUA MUCIO TEIXEIRA 25;60011;RIO DE JANEIRO;207;31;CAVALCANTI;1090;ESCOLA MUNICIPAL JAIME COSTA;21381330;-43,3149763;-22,8743234;3,30456E+11;Cavalcanti
RUA MUCURIPE 151;60011;RIO DE JANEIRO;238;58;SENADOR CAMAR?;1112;ESCOLA ERNESTO FRANCISCONE;21832150;-43,489092;-22,8930805;3,30456E+11;Senador Camara
RUA MUCURIPE 151;60011;RIO DE JANEIRO;238;83;SENADOR CAMAR?;1112;ESCOLA ERNESTO FRANCISCONE;21832150;-43,489092;-22,8930805;3,30456E+11;Senador Camara
RUA MUCURIPE 151;60011;RIO DE JANEIRO;238;93;SENADOR CAMAR?;1112;ESCOLA ERNESTO FRANCISCONE;21832150;-43,489092;-22,8930805;3,30456E+11;Senador Camara
RUA MUCURIPE 151;60011;RIO DE JANEIRO;238;78;SENADOR CAMAR?;1112;ESCOLA ERNESTO FRANCISCONE;21832150;-43,489092;-22,8930805;3,30456E+11;Senador Camara
RUA MUCURIPE 151;60011;RIO DE JANEIRO;238;61;SENADOR CAMAR?;1112;ESCOLA ERNESTO FRANCISCONE;21832150;-43,489092;-22,8930805;3,30456E+11;Senador Camara
RUA MUCURIPE 151;60011;RIO DE JANEIRO;238;57;SENADOR CAMAR?;1112;ESCOLA ERNESTO FRANCISCONE;21832150;-43,489092;-22,8930805;3,30456E+11;Senador Camara
RUA MUCURIPE 151;60011;RIO DE JANEIRO;238;60;SENADOR CAMAR?;1112;ESCOLA ERNESTO FRANCISCONE;21832150;-43,489092;-22,8930805;3,30456E+11;Senador Camara
RUA MUCURIPE 151;60011;RIO DE JANEIRO;238;91;SENADOR CAMAR?;1112;ESCOLA ERNESTO FRANCISCONE;21832150;-43,489092;-22,8930805;3,30456E+11;Senador Camara
RUA MUCURIPE 151;60011;RIO DE JANEIRO;238;56;SENADOR CAMAR?;1112;ESCOLA ERNESTO FRANCISCONE;21832150;-43,489092;-22,8930805;3,30456E+11;Senador Camara
RUA MUCURIPE 151;60011;RIO DE JANEIRO;238;59;SENADOR CAMAR?;1112;ESCOLA ERNESTO FRANCISCONE;21832150;-43,489092;-22,8930805;3,30456E+11;Senador Camara
RUA MURILO 14;60011;RIO DE JANEIRO;8;17;CACHAMBI;1023;INSTITUTO IMACULADA CONCEI??O;20785120;-43,263596;-22,8870052;3,30456E+11;Cachambi
RUA MURILO 14;60011;RIO DE JANEIRO;8;16;CACHAMBI;1023;INSTITUTO IMACULADA CONCEI??O;20785120;-43,263596;-22,8870052;3,30456E+11;Cachambi
RUA MURILO 14;60011;RIO DE JANEIRO;8;205;CACHAMBI;1023;INSTITUTO IMACULADA CONCEI??O;20785120;-43,263596;-22,8870052;3,30456E+11;Cachambi
RUA MURILO 14;60011;RIO DE JANEIRO;8;15;CACHAMBI;1023;INSTITUTO IMACULADA CONCEI??O;20785120;-43,263596;-22,8870052;3,30456E+11;Cachambi
RUA MURILO 14;60011;RIO DE JANEIRO;8;392;CACHAMBI;1023;INSTITUTO IMACULADA CONCEI??O;20785120;-43,263596;-22,8870052;3,30456E+11;Cachambi
RUA MURILO 14;60011;RIO DE JANEIRO;8;14;CACHAMBI;1023;INSTITUTO IMACULADA CONCEI??O;20785120;-43,263596;-22,8870052;3,30456E+11;Cachambi
RUA MURUNDU 841;60011;RIO DE JANEIRO;124;508;PADRE MIGUEL;1740;CENTRO EDUCACIONAL CARROSSEL DAS NEVES;21775210;-43,4497694;-22,8832312;3,30456E+11;Padre Miguel
RUA MURUNDU 841;60011;RIO DE JANEIRO;124;506;PADRE MIGUEL;1740;CENTRO EDUCACIONAL CARROSSEL DAS NEVES;21775210;-43,4497694;-22,8832312;3,30456E+11;Padre Miguel
RUA MURUNDU 841;60011;RIO DE JANEIRO;124;507;PADRE MIGUEL;1740;CENTRO EDUCACIONAL CARROSSEL DAS NEVES;21775210;-43,4497694;-22,8832312;3,30456E+11;Padre Miguel
RUA NABOR DO REGO 149;60011;RIO DE JANEIRO;160;23;RAMOS;1031;ISEC - INSTITUTO S?CIO-EDUCACIONAL PR?-CIDADANIA;21031720;-43,25465;-22,8503687;3,30456E+11;Ramos
RUA NABOR DO REGO 149;60011;RIO DE JANEIRO;160;25;RAMOS;1031;ISEC - INSTITUTO S?CIO-EDUCACIONAL PR?-CIDADANIA;21031720;-43,25465;-22,8503687;3,30456E+11;Ramos
RUA NABOR DO REGO 149;60011;RIO DE JANEIRO;160;24;RAMOS;1031;ISEC - INSTITUTO S?CIO-EDUCACIONAL PR?-CIDADANIA;21031720;-43,25465;-22,8503687;3,30456E+11;Ramos
RUA NACIONAL 320;60011;RIO DE JANEIRO;180;86;TAQUARA;1198;ESCOLA MUNICIPAL CARLOS LACERDA;22710090;-43,3725138;-22,9296838;3,30456E+11;Taquara
